SAMPID	Gene	h1	h2	SMTSD	is_eGene
GTEX-QV44-0008	ENSG00000108599.14	55	32	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000108829.9	70	81	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000108946.14	207	191	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000108946.14	160	134	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000109103.11	31	30	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000109323.8	45	110	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000109814.11	184	236	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000110047.17	29	23	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000110048.11	69	82	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000110060.8	42	21	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000110801.13	156	118	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000111361.12	63	47	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000111711.9	67	61	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000111961.17	37	48	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000111961.17	30	33	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000112078.13	98	83	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000112079.8	32	45	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000112276.13	30	24	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000112276.13	41	22	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000112378.11	90	92	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000112378.11	80	119	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000112419.14	19	62	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000112893.9	30	43	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000113068.9	56	36	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000113273.15	215	265	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000113273.15	210	245	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000113300.11	59	69	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000113360.16	33	28	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000113552.15	250	189	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000113595.14	58	42	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000113643.8	81	107	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000113721.13	60	67	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000113721.13	28	27	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000113838.12	57	52	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000113838.12	48	39	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000114030.12	23	29	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000114354.13	95	77	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000114354.13	68	79	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000114423.18	29	28	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000114480.12	333	310	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000114573.9	61	84	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000114573.9	65	87	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000114982.17	85	65	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000115306.15	25	43	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000115350.11	97	44	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000115486.11	54	97	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000115694.14	44	33	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000115825.9	39	29	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000115944.14	697	471	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000115946.7	39	34	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000115993.12	111	104	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000116005.11	39	35	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000116120.9	80	116	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000116191.17	27	27	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000116285.12	33	32	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000116406.18	135	177	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000117228.9	40	66	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000117228.9	48	40	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000117298.14	59	65	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000117394.20	14	40	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000117500.12	85	57	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000117500.12	47	58	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000117682.16	108	113	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000117682.16	45	47	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000117713.18	40	49	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000117899.10	82	126	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000117984.13	275	278	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000118200.14	22	32	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000118762.7	65	52	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000118762.7	32	35	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000119729.11	334	325	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000119917.13	56	49	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000119953.12	23	40	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000119977.20	80	102	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000120159.11	33	22	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000120333.4	176	83	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000120800.4	40	55	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000121039.9	90	150	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000121039.9	44	59	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000121067.17	103	97	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000121067.17	68	85	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000122033.14	117	137	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000122033.14	60	59	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000122042.9	48	29	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000122042.9	52	30	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000122490.18	81	57	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000122490.18	25	36	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000122557.9	169	169	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000122557.9	156	141	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000122783.16	50	39	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000122870.11	64	59	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000122966.15	24	55	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000123983.13	90	92	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000123983.13	113	105	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000124067.16	38	43	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000124212.5	49	62	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000124217.4	46	41	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000124299.13	141	147	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000124299.13	68	88	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000124422.11	98	79	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000125505.16	38	15	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000125730.16	32	56	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000125812.15	33	38	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000125818.17	160	132	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000125952.18	27	53	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000126524.9	46	54	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000127241.16	26	25	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000127804.12	24	27	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000127870.16	105	47	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000127870.16	54	51	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000128340.14	126	107	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000128340.14	94	80	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000128534.7	72	96	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000128609.14	118	78	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000128609.14	86	38	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000128891.15	31	25	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000128965.11	60	41	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000129187.14	92	67	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000129187.14	46	44	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000129474.15	34	39	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000129474.15	29	50	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000129515.18	135	132	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000129515.18	109	110	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000129518.8	32	28	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000130005.12	30	30	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000130147.15	51	60	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000130309.10	727	656	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000130313.6	70	69	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000130489.14	22	38	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000130513.6	69	100	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000130764.9	70	94	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000130764.9	44	43	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000130766.4	165	113	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000130766.4	128	81	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000131148.8	35	24	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000131153.8	50	38	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000131238.16	106	105	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000131459.12	94	73	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000131459.12	74	65	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000131473.16	65	56	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000131669.9	39	28	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000131669.9	21	34	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000131747.14	36	42	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000131778.18	23	46	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000131844.15	48	38	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000131844.15	39	18	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000131966.13	92	125	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000131966.13	43	47	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000132305.20	93	61	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000132406.11	53	44	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000132406.11	28	36	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000132589.15	29	24	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000133195.11	94	83	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000133393.12	50	46	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000133731.9	23	32	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000133997.11	62	48	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000133997.11	37	28	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000134046.11	205	141	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000134057.14	28	23	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000134109.10	81	58	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000134109.10	52	88	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000134318.13	95	70	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000134318.13	66	46	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000134324.11	28	27	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000134802.17	72	57	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000134897.13	22	38	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000135334.8	52	42	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000135686.12	37	17	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000135842.16	27	31	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000135926.14	98	77	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000136044.11	56	60	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000136044.11	26	44	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000136158.11	26	42	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000136261.14	65	62	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000136381.12	42	26	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000136754.16	49	45	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000136891.13	43	67	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000136891.13	37	43	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000136940.13	30	41	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000136986.9	37	44	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000137806.8	40	15	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000137814.10	29	36	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000138018.17	69	81	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000138018.17	65	54	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000138303.17	31	29	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000138433.15	29	30	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000138594.13	208	166	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000138613.13	80	64	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000138744.14	25	27	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000138750.14	48	46	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000138750.14	33	47	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000139112.10	15	63	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000139117.13	31	27	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000139117.13	36	18	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000139218.17	51	51	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000139289.13	54	24	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000139428.11	63	39	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000140497.16	32	26	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000140545.14	53	90	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000140564.11	47	27	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000140632.16	25	38	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000140943.16	27	33	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000141012.12	39	23	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000141101.12	52	72	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000141101.12	57	54	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000141337.12	29	48	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000141568.20	87	113	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000141580.15	113	106	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000141644.17	19	33	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000141699.10	80	92	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000141699.10	69	68	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000142459.8	16	36	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000143314.12	26	30	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000143319.16	28	29	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000143376.12	30	31	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000143418.19	24	47	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000143420.18	46	54	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000143436.10	119	86	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000143436.10	51	57	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000143457.10	51	48	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000143457.10	32	30	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000143570.17	109	109	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000143575.14	110	138	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000143612.19	259	176	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000143622.10	34	27	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000143815.14	47	41	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000144043.11	36	20	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000144369.12	51	59	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000144909.7	66	59	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000144909.7	47	38	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000145216.15	71	56	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000145216.15	41	28	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000145354.9	66	64	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000145555.14	33	24	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000145623.12	103	78	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000145623.12	89	90	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000145632.14	33	40	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000145782.12	184	225	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000145860.11	21	30	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000145934.16	37	52	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000147889.17	50	71	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000148110.15	82	52	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000148158.16	29	24	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000148396.18	60	60	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000148660.20	29	26	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000148925.10	123	100	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000149089.12	42	55	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000149090.11	118	82	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000149311.18	28	45	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000150051.13	41	32	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000151014.5	47	57	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000151148.13	18	34	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000151239.13	81	96	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000151348.13	48	59	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000151458.11	22	30	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000151881.14	22	38	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000151881.14	21	40	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000151929.9	54	12	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000152127.8	25	27	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000152133.14	36	33	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000152684.10	85	121	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000152818.18	19	48	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000153015.15	17	35	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000153048.10	38	25	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000153179.12	114	119	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000153179.12	51	53	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000153561.12	42	21	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000153786.12	38	83	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000153976.2	20	41	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000153976.2	30	40	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000154027.18	34	22	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000154328.15	87	75	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000154803.12	44	68	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000154978.12	47	30	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000155760.2	62	62	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000155760.2	52	54	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000156671.12	37	23	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000156973.13	36	17	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000157895.11	74	28	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000158161.15	43	19	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000158195.10	47	27	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000159111.12	52	39	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000159200.17	105	128	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000159200.17	69	63	Cells - Cultured fibroblasts	FALSE
GTEX-QV44-0008	ENSG00000159210.9	168	142	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000159322.17	42	60	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000159445.12	29	35	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000159479.16	158	141	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000159921.14	56	100	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000159921.14	40	43	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000160194.17	42	13	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000160679.12	29	31	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000160710.15	34	25	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000160799.11	110	97	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000161204.11	43	44	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000161204.11	32	34	Cells - Cultured fibroblasts	TRUE
GTEX-QV44-0008	ENSG00000161217.11	39	41	Cells - Cultured fibroblasts	FALSE
